96.51729, -87.47269, 1.6130668, -2.837832, 0.8989383, -1.680005, 1.5, 0
96.71277, -84.7788, 2.1933434, -3.3465047, 0.91209835, -1.700084, 1.5, 0
97.00202, -81.29578, 2.7753556, -3.8342793, 0.92875046, -1.7230897, 1.5, 0
97.41281, -77.05691, 3.3598325, -4.296621, 0.94890946, -1.7488694, 1.5, 0
97.97417, -72.097374, 3.9476776, -4.729205, 0.9725955, -1.7772447, 1.5, 0
98.71464, -66.45259, 4.5399656, -5.1279206, 0.9998353, -1.8080122, 1.5, 0
99.66039, -60.15673, 5.137928, -5.488861, 1.0306629, -1.8409454, 1.5, 0
100.833, -53.241463, 5.742926, -5.80831, 1.0651205, -1.8757952, 1.5, 0
2.8442497, 26.531334, 5.7599916, -5.649122, 1.0996804, -1.90969, 0, 0
3.1488519, 26.248684, 5.778885, -5.49163, 1.1343538, -1.9426398, 0, 0
3.4228053, 25.992516, 5.799422, -5.335675, 1.1691502, -1.9746538, 0, 0
3.6663322, 25.759409, 5.8214197, -5.1811185, 1.2040788, -2.0057406, 0, 0
3.8796926, 25.546127, 5.844698, -5.0278416, 1.239147, -2.0359077, 0, 0
4.063207, 25.34963, 5.869077, -4.875744, 1.2743614, -2.0651622, 0, 0
4.2172694, 25.167109, 5.894381, -4.724741, 1.3097277, -2.0935106, 0, 0
4.3423576, 24.995966, 5.9204354, -4.574765, 1.3452502, -2.1209593, 0, 0
4.4390354, 24.83385, 5.9470696, -4.425762, 1.3809327, -2.1475139, 0, 0
4.5079637, 24.678635, 5.9741173, -4.2776904, 1.4167774, -2.17318, 0, 0
4.549908, 24.528446, 6.0014167, -4.13052, 1.4527858, -2.1979632, 0, 0
4.565724, 24.381676, 6.028811, -3.9842298, 1.4889587, -2.2218685, 0, 0
4.556362, 24.236956, 6.056149, -3.838808, 1.5252956, -2.2449014, 0, 0
4.522869, 24.093142, 6.0832863, -3.6942492, 1.5617954, -2.267067, 0, 0
4.466359, 23.949364, 6.1100845, -3.5505528, 1.5984559, -2.2883704, 0, 0
4.388015, 23.804968, 6.1364126, -3.407723, 1.6352744, -2.3088167, 0, 0
4.2890716, 23.65952, 6.162147, -3.265766, 1.6722473, -2.3284113, 0, 0
4.170801, 23.512804, 6.187172, -3.124689, 1.7093704, -2.3471594, 0, 0
4.0344896, 23.364794, 6.211379, -2.9845004, 1.7466387, -2.3650663, 0, 0
3.8814328, 23.215637, 6.234668, -2.8452065, 1.7840466, -2.3821375, 0, 0
3.7129066, 23.065645, 6.256945, -2.7068126, 1.8215883, -2.3983784, 0, 0
3.530156, 22.91528, 6.2781262, -2.569321, 1.859257, -2.4137943, 0, 0
3.3343816, 22.765106, 6.2981324, -2.4327302, 1.8970457, -2.4283907, 0, 0
-113.150116, 58.950104, 5.6192317, -2.0790296, 1.9307611, -2.4408648, -1.5, 0
-114.42232, 53.420403, 4.932698, -1.7585071, 1.9603573, -2.4514158, -1.5, 0
-115.47767, 48.607246, 4.239832, -1.4668636, 1.9857963, -2.460217, -1.5, 0
-116.33954, 44.485695, 3.5417948, -1.1999495, 2.0070472, -2.4674168, -1.5, 0
-117.03007, 41.034073, 2.8396144, -0.95374507, 2.0240848, -2.4731393, -1.5, 0
-117.569336, 38.234135, 2.1341984, -0.72434026, 2.03689, -2.4774854, -1.5, 0
0.30935815, 2.4642706, 2.1360545, -0.7095546, 2.0497065, -2.4817429, 0, 0
0.3007042, 2.4579563, 2.1378586, -0.6948069, 2.0625336, -2.4859116, 0, 0
0.29195657, 2.4516869, 2.1396103, -0.68009675, 2.0753713, -2.4899921, 0, 0
0.2831188, 2.4454663, 2.141309, -0.6654239, 2.0882192, -2.4939847, 0, 0
0.27419415, 2.4392984, 2.142954, -0.6507881, 2.1010768, -2.4978895, 0, 0
0.26518577, 2.433187, 2.1445453, -0.636189, 2.113944, -2.5017066, 0, 0
0.25609627, 2.4271379, 2.146082, -0.62162614, 2.1268206, -2.5054364, 0, 0
0.24692881, 2.4211528, 2.1475635, -0.60709924, 2.139706, -2.509079, 0, 0
0.23768577, 2.4152377, 2.1489897, -0.5926078, 2.1525998, -2.5126345, 0, 0
0.22836965, 2.4093966, 2.1503599, -0.5781514, 2.165502, -2.5161035, 0, 0
0.21898249, 2.403632, 2.1516738, -0.5637296, 2.1784122, -2.519486, 0, 0
0.20952666, 2.3979492, 2.152931, -0.5493419, 2.1913297, -2.522782, 0, 0
0.20000395, 2.3923519, 2.154131, -0.5349878, 2.2042544, -2.525992, 0, 0
0.19041598, 2.3868444, 2.1552734, -0.5206667, 2.217186, -2.529116, 0, 0
0.18076438, 2.3814304, 2.156358, -0.5063781, 2.2301242, -2.532154, 0, 0
0.17105055, 2.3761141, 2.1573844, -0.49212143, 2.2430685, -2.535107, 0, 0
0.16127595, 2.3708987, 2.1583521, -0.47789603, 2.2560186, -2.5379744, 0, 0
0.15144122, 2.3657885, 2.1592607, -0.4637013, 2.2689743, -2.5407565, 0, 0
0.14154732, 2.3607867, 2.16011, -0.4495366, 2.281935, -2.5434537, 0, 0
0.13159505, 2.355897, 2.1608996, -0.4354012, 2.2949004, -2.546066, 0, 0
0.12158501, 2.3511238, 2.1616292, -0.42129445, 2.3078701, -2.5485938, 0, 0
0.11151746, 2.3464694, 2.1622982, -0.40721563, 2.320844, -2.551037, 0, 0
0.101392895, 2.341937, 2.1629066, -0.393164, 2.3338213, -2.553396, 0, 0
-121.32732, 31.925833, 1.4349427, -0.20160902, 2.342431, -2.5546057, -1.5, 0
-121.46002, 30.561106, 0.7061826, -0.018242374, 2.3466682, -2.5547152, -1.5, 0
-121.49441, 29.777077, -0.022783875, 0.16042009, 2.3465316, -2.5537527, -1.5, 0
-121.43743, 29.57132, -0.75140846, 0.337848, 2.3420231, -2.5517256, -1.5, 0
-121.29213, 29.945337, -1.4791613, 0.51752007, 2.3331482, -2.5486205, -1.5, 0
-121.05787, 30.904573, -2.2055085, 0.7029475, 2.3199153, -2.5444028, -1.5, 0
-120.729965, 32.45847, -2.9298882, 0.8976983, 2.302336, -2.5390167, -1.5, 0
-120.299995, 34.620617, -3.651688, 1.105422, 2.2804258, -2.5323842, -1.5, 0
-119.75566, 37.408997, -4.370222, 1.329876, 2.2542045, -2.524405, -1.5, 0
1.1400553, 9.75364, -4.363382, 1.3883978, 2.2280242, -2.5160747, 0, 0
1.2120837, 9.815473, -4.356109, 1.4472907, 2.2018876, -2.507391, 0, 0
1.2829764, 9.878158, -4.348411, 1.5065596, 2.1757972, -2.4983516, 0, 0
1.3526121, 9.941546, -4.3402953, 1.5662088, 2.1497555, -2.4889543, 0, 0
1.4208571, 10.005485, -4.33177, 1.6262418, 2.1237648, -2.4791968, 0, 0
1.4875667, 10.06982, -4.3228445, 1.6866608, 2.0978277, -2.4690769, 0, 0
1.5525868, 10.134403, -4.313529, 1.7474672, 2.0719464, -2.4585922, 0, 0
1.6157502, 10.199092, -4.3038344, 1.8086617, 2.0461233, -2.4477403, 0, 0
1.6768814, 10.263742, -4.293773, 1.8702441, 2.0203607, -2.436519, 0, 0
1.7357969, 10.328226, -4.2833586, 1.9322135, 1.9946606, -2.4249256, 0, 0
1.792303, 10.392418, -4.272605, 1.9945681, 1.969025, -2.4129581, 0, 0
1.8462024, 10.456202, -4.2615275, 2.0573053, 1.9434558, -2.4006143, 0, 0
1.8972865, 10.519472, -4.250144, 2.1204221, 1.9179549, -2.3878918, 0, 0
1.9453475, 10.582141, -4.238472, 2.183915, 1.8925241, -2.3747883, 0, 0
1.9901704, 10.64413, -4.226531, 2.2477796, 1.867165, -2.3613017, 0, 0
2.031538, 10.705377, -4.2143416, 2.312012, 1.8418789, -2.3474295, 0, 0
2.0692315, 10.765837, -4.201926, 2.376607, 1.8166673, -2.33317, 0, 0
2.1030338, 10.825483, -4.189308, 2.4415598, 1.7915314, -2.3185205, 0, 0
2.1327279, 10.884317, -4.176512, 2.5068657, 1.7664723, -2.3034794, 0, 0
2.1581001, 10.942344, -4.1635633, 2.5725198, 1.741491, -2.2880442, 0, 0
2.1789384, 10.999607, -4.15049, 2.6385174, 1.716588, -2.2722132, 0, 0
2.1950407, 11.056168, -4.1373196, 2.7048545, 1.6917641, -2.255984, 0, 0
2.2062085, 11.112108, -4.124082, 2.771527, 1.6670196, -2.2393548, 0, 0
-106.85055, 58.772903, -4.7651854, 3.1241646, 1.6384284, -2.22061, -1.5, 0
-105.59375, 63.949196, -5.398748, 3.5078597, 1.606036, -2.1995628, -1.5, 0
-104.21286, 69.921745, -6.024025, 3.92739, 1.5698918, -2.1759984, -1.5, 0
-102.71057, 76.718346, -6.6402884, 4.3877, 1.53005, -2.1496723, -1.5, 0
-101.09608, 84.370316, -7.246865, 4.893922, 1.4865688, -2.1203086, -1.5, 0
-99.387985, 92.91339, -7.8431926, 5.451402, 1.4395096, -2.0876002, -1.5, 0
-97.61808, 102.389366, -8.428901, 6.065738, 1.3889363, -2.0512059, -1.5, 0
7.4049387, 52.982754, -8.384471, 6.3836346, 1.3386295, -2.0129042, 0, 0
7.191041, 53.369736, -8.341325, 6.703853, 1.2885815, -1.972681, 0, 0
6.856842, 53.794247, -8.300183, 7.0266185, 1.2387804, -1.9305214, 0, 0
6.399498, 54.269768, -8.261786, 7.352237, 1.1892097, -1.886408, 0, 0
5.8169394, 54.81147, -8.226885, 7.681106, 1.1398484, -1.8403213, 0, 0
5.1077785, 55.436073, -8.1962385, 8.013722, 1.090671, -1.792239, 0, 0
4.271221, 56.161568, -8.170611, 8.350692, 1.0416473, -1.7421348, 0, 0
3.306982, 57.00686, -8.150769, 8.692733, 0.9927427, -1.6899784, 0, 0
2.2151375, 57.991356, -8.137479, 9.040681, 0.9439179, -1.6357343, 0, 0
0.99611473, 59.134468, -8.131502, 9.395488, 0.89512885, -1.5793614, 0, 0
-0.34929085, 60.454674, -8.133598, 9.758216, 0.84632725, -1.5208122, 0, 0
-1.8197803, 61.96862, -8.144517, 10.130028, 0.79746014, -1.460032, 0, 0
-3.4132004, 63.689526, -8.164996, 10.512165, 0.7484702, -1.396959, 0, 0
-5.1258945, 65.624954, -8.195751, 10.905914, 0.6992957, -1.3315234, 0, 0
-6.9517193, 67.77374, -8.237461, 11.312557, 0.64987093, -1.263648, 0, 0
-8.88043, 70.12135, -8.290744, 11.733285, 0.60012645, -1.1932483, 0, 0
-10.895393, 72.633514, -8.356116, 12.169086, 0.54998976, -1.1202338, 0, 0
-12.9702015, 75.24701, -8.433937, 12.620568, 0.49938613, -1.0445104, 0, 0
-15.064106, 77.85756, -8.524322, 13.087713, 0.4482402, -0.9659841, 0, 0
-17.115934, 80.30353, -8.627017, 13.569534, 0.3964781, -0.8845669, 0, 0
-19.036577, 82.3462, -8.741237, 14.063612, 0.34403068, -0.8001852, 0, 0
-20.70069, 83.648, -8.86544, 14.5655, 0.29083803, -0.7127922, 0, 0
-21.939423, 83.7538, -8.997077, 15.068023, 0.23685557, -0.6223841, 0, 0
-22.538092, 82.085556, -9.132305, 15.560536, 0.18206173, -0.52902085, 0, 0
-22.245224, 77.9678, -9.265777, 16.028343, 0.12646708, -0.43285078, 0, 0
-20.801851, 70.70729, -9.390588, 16.452587, 0.07012355, -0.33413526, 0, 0
-17.998264, 59.7462, -9.498577, 16.811064, 0.013132092, -0.23326889, 0, 0
-13.756287, 44.88317, -9.581115, 17.080362, -0.0443546, -0.13078672, 0, 0
-8.214741, 26.502304, -9.6304035, 17.239376, -0.10213702, -0.027350463, 0, 0
-138.66112, 266.97528, -10.46237, 18.841228, -0.16491124, 0.085696906, -1.5, 0
-129.91852, 239.07556, -11.241881, 20.275682, -0.23236254, 0.207351, -1.5, 0
-116.64526, 196.76259, -11.941753, 21.456259, -0.30401307, 0.33608854, -1.5, 0
-100.35063, 143.71912, -12.543858, 22.318573, -0.37927622, 0.46999997, -1.5, 0
-83.69367, 86.746155, -13.04602, 22.83905, -0.45755234, 0.60703427, -1.5, 0
-69.48938, 33.11438, -13.462955, 23.037737, -0.5383301, 0.7452607, -1.5, 0
55.305832, -203.99928, -13.131121, 21.813742, -0.6171168, 0.87614316, 0, 0
49.498497, -198.73112, -12.834129, 20.621355, -0.6941216, 0.9998713, 0, 0
42.021725, -188.65842, -12.581999, 19.489405, -0.7696136, 1.1168077, 0, 0
34.04968, -176.96208, -12.377701, 18.427631, -0.8438798, 1.2273735, 0, 0
26.234516, -165.4116, -12.220294, 17.435162, -0.9172016, 1.3319844, 0, 0
18.898945, -154.86978, -12.1069, 16.505943, -0.989843, 1.43102, 0, 0
12.181156, -145.67624, -12.033813, 15.631886, -1.0620459, 1.5248114, 0, 0
6.1256485, -137.89035, -11.99706, 14.8045435, -1.1340283, 1.6136386, 0, 0
0.7345505, -131.43086, -11.992653, 14.015959, -1.2059842, 1.6977344, 0, 0
-4.0054245, -126.152435, -12.0166855, 13.259045, -1.2780844, 1.7772887, 0, 0
-8.110397, -121.885925, -12.065348, 12.527729, -1.3504765, 1.852455, 0, 0
-11.594513, -118.45923, -12.134914, 11.816974, -1.423286, 1.9233569, 0, 0
-14.469551, -115.70775, -12.221732, 11.122727, -1.4966164, 1.9900932, 0, 0
-16.746614, -113.48014, -12.322212, 10.441847, -1.5705496, 2.0527444, 0, 0
-18.43869, -111.64147, -12.432844, 9.771998, -1.6451467, 2.1113763, 0, 0
-19.563187, -110.075554, -12.550223, 9.111546, -1.720448, 2.1660457, 0, 0
-20.143934, -108.686165, -12.671087, 8.459429, -1.7964746, 2.2168021, 0, 0
-20.212215, -107.39805, -12.79236, 7.8150406, -1.8732288, 2.2636924, 0, 0
-19.806633, -106.15683, -12.911201, 7.1780996, -1.950696, 2.306761, 0, 0
-18.971992, -104.92854, -13.025032, 6.548528, -2.0288463, 2.3460522, 0, 0
-17.757164, -103.69777, -13.131575, 5.9263415, -2.1076357, 2.3816102, 0, 0
-16.212431, -102.465546, -13.228849, 5.311548, -2.1870089, 2.4134793, 0, 0
-14.38657, -101.24632, -13.315168, 4.70407, -2.2668998, 2.4417038, 0, 0
-12.324045, -100.06462, -13.389112, 4.1036825, -2.3472345, 2.466326, 0, 0
-10.062601, -98.95184, -13.449488, 3.5099714, -2.4279313, 2.4873857, 0, 0
-7.6314774, -97.943115, -13.495276, 2.9223127, -2.508903, 2.5049195, 0, 0
114.36535, -129.19939, -12.809084, 2.1471164, -2.5857575, 2.5178022, 1.5, 0
118.22243, -118.11317, -12.09975, 1.4384375, -2.658356, 2.5264328, 1.5, 0
121.4545, -108.08952, -11.371022, 0.7899003, -2.726582, 2.531172, 1.5, 0
124.102264, -99.035126, -10.626409, 0.19568956, -2.7903404, 2.5323462, 1.5, 0
126.209335, -90.861206, -9.869152, -0.3494777, -2.8495553, 2.5302494, 1.5, 0
127.81752, -83.488106, -9.102247, -0.85040635, -2.9041688, 2.525147, 1.5, 0
128.96503, -76.848465, -8.328457, -1.3114972, -2.9541395, 2.517278, 1.5, 0
129.68597, -70.888824, -7.550341, -1.7368302, -2.9994416, 2.506857, 1.5, 0
130.01088, -65.57004, -6.770276, -2.1302505, -3.0400634, 2.4940753, 1.5, 0
10.999807, -28.159597, -6.704277, -2.2992082, -3.0802891, 2.4802802, 0, 0
11.832117, -28.438297, -6.6332846, -2.469838, -3.1200888, 2.465461, 0, 0
12.694561, -28.724451, -6.557117, -2.6421847, -3.1594315, 2.4496078, 0, 0
13.586081, -29.01622, -6.4756007, -2.816282, -3.198285, 2.4327102, 0, 0
14.505137, -29.311821, -6.38857, -2.992153, -3.2366166, 2.4147573, 0, 0
15.449657, -29.609547, -6.2958717, -3.1698103, -3.274392, 2.3957384, 0, 0
16.41704, -29.907835, -6.1973696, -3.3492572, -3.3115761, 2.3756428, 0, 0
17.404135, -30.205284, -6.0929446, -3.530489, -3.3481338, 2.3544598, 0, 0
18.407248, -30.50072, -5.982501, -3.7134933, -3.384029, 2.3321788, 0, 0
19.422167, -30.793257, -5.865968, -3.898253, -3.4192247, 2.3087893, 0, 0
20.44423, -31.082363, -5.743303, -4.0847473, -3.4536846, 2.2842808, 0, 0
21.468325, -31.367844, -5.614493, -4.2729545, -3.4873714, 2.2586432, 0, 0
22.489033, -31.649986, -5.4795585, -4.4628544, -3.520249, 2.2318661, 0, 0
23.500675, -31.929527, -5.3385544, -4.6544313, -3.5522802, 2.2039394, 0, 0
24.49744, -32.207752, -5.19157, -4.8476777, -3.5834296, 2.1748533, 0, 0
25.473503, -32.48646, -5.0387287, -5.0425963, -3.613662, 2.1445978, 0, 0
26.42314, -32.768024, -4.88019, -5.2392044, -3.6429431, 2.1131625, 0, 0
132.3169, -88.772484, -4.0862885, -5.771839, -3.667461, 2.0785315, 1.5, 0
131.1821, -86.46449, -3.2991958, -6.290626, -3.687256, 2.0407877, 1.5, 0
129.738, -85.14612, -2.5207677, -6.8015027, -3.7023807, 1.9999787, 1.5, 0
128.06354, -84.8701, -1.7523865, -7.3107233, -3.712895, 1.9561143, 1.5, 0
126.24446, -85.69557, -0.99491966, -7.824897, -3.7188644, 1.9091649, 1.5, 0
124.372665, -87.68939, -0.24868363, -8.351033, -3.7203565, 1.8590587, 1.5, 0
122.5458, -90.92866, 0.48659116, -8.8966055, -3.717437, 1.8056791, 1.5, 0
22.531271, -17.973629, 0.6217788, -9.004447, -3.7137063, 1.7516524, 0, 0
22.491087, -19.159079, 0.7567253, -9.119402, -3.7091658, 1.6969359, 0, 0
22.463537, -20.410856, 0.89150655, -9.241867, -3.703817, 1.6414847, 0, 0
22.453323, -21.732353, 1.0262265, -9.372261, -3.6976595, 1.5852512, 0, 0
22.464336, -23.126444, 1.1610125, -9.51102, -3.6906934, 1.5281851, 0, 0
22.49955, -24.595158, 1.2960098, -9.65859, -3.6829174, 1.4702336, 0, 0
22.560862, -26.13915, 1.4313749, -9.815425, -3.674329, 1.411341, 0, 0
22.648918, -27.757145, 1.5672684, -9.981968, -3.6649253, 1.3514491, 0, 0
22.762775, -29.445036, 1.703845, -10.158638, -3.6547022, 1.2904973, 0, 0
22.89953, -31.194788, 1.8412422, -10.345807, -3.6436548, 1.2284224, 0, 0
23.053732, -32.99292, 1.9795645, -10.543764, -3.6317775, 1.1651598, 0, 0
23.216703, -34.818596, 2.1188648, -10.752676, -3.6190643, 1.1006438, 0, 0
23.375597, -36.641174, 2.2591183, -10.972523, -3.6055095, 1.0348086, 0, 0
23.512281, -38.4172, 2.400192, -11.203026, -3.5911083, 0.96759045, 0, 0
23.601988, -40.086815, 2.5418038, -11.443546, -3.5758574, 0.8989292, 0, 0
23.61185, -41.5698, 2.683475, -11.6929655, -3.5597565, 0.82877135, 0, 0
23.499437, -42.761616, 2.8244717, -11.949535, -3.5428097, 0.7570741, 0, 0
23.211582, -43.53007, 2.9637413, -12.210716, -3.5250273, 0.6838098, 0, 0
22.684158, -43.714397, 3.0998464, -12.473002, -3.5064282, 0.60897183, 0, 0
21.843359, -43.12821, 3.2309065, -12.731771, -3.487043, 0.5325812, 0, 0
20.609789, -41.56951, 3.3545651, -12.981189, -3.4669156, 0.4546941, 0, 0
18.906107, -38.840096, 3.4680018, -13.21423, -3.4461076, 0.3754087, 0, 0
146.36392, -274.16446, 4.346185, -14.859217, -3.4200306, 0.2862534, 1.5, 0
